ProjectID,ProjectName,Depart,Status,Contractor,ProjectID_numeric,Depart_ProjectID,search_folder
C20240178,"월곶~판교 복선전철 건설사업(제2~5, 7, 9~10공구) 사후환경영향조사용역",환경사업부,진행,주관사,20240178,06010_C20240178,"06010_환경\2팀\02.사후환경영향조사\20240178ㅣ월곶_판교 복선전철 건설사업(제2_5, 7, 9_10공구) 사후환경영향조사용역"
C20240179,서울도시철도7호선 청라국제도시연장 추가정거장(005-1) 건설공사 기술제안 입찰용역,구조부,진행,비주관사,20240179,01030_C20240179,01030_구조\20240179 서울도시철도7호선 청라국제도시연장 추가정거장(005-1)건설공사 기술제안
C20240180,강릉~제진 단선전철 제5공구 노반신설 기타공사 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,주관사,20240180,03020_C20240180,No folder
C20240181,쿠웨이트 압둘라 신도시 스마트시티 설계수준 진단 및 개선 방안 수립,도시계획부,진행,비주관사,20240181,04010_C20240181,No folder
C20240182,경기남부청 사건기록관 신축사업 도시계획시설(변경)결정 용역,도시계획부,진행,주관사,20240182,04010_C20240182,No folder
C20240183,노후불량 하수관로 종합실태조사 및 기본계획 용역(강남권역),상하수도부,진행,비주관사,20240183,07010_C20240183,07010_상하수도\Y20240183 노후불량 하수관로 종합실태조사 및 기본계획 용역(강남권역)
C20240184,공동주택(24년 울산경남권역)교통영향평가용역,교통부,진행,주관사,20240184,01050_C20240184,No folder
C20240185,대산동읍(3단계) 하수관로 정비공사 실시설계용역,상하수도부,진행,주관사,20240185,07010_C20240185,No folder
C20240186,서촌1교 외 3개소 내진성능평가 용역,안전진단부,준공,주관사,20240186,01060_C20240186,01060_안전진단\20240186_서촌1교 외 3개소 내진성능평가 용역
C20240188,현대제철 당진공장 적색 오탁수 정화처리설비 1단계 설계 용역,상하수도부,진행,주관사,20240188,07010_C20240188,07010_상하수도\Y20240188 현대제철 당진공장 적색 오탁수 정화처리설비 1단계 설계 용역
C20240189,00민자고속도로 개발사업 도로분야 계획 및 설계용역,도로부,진행,주관사,20240189,01010_C20240189,01010_도로\20240189 00민자고속도로 개발사업 도로분야 계획 및 설계용역_셀파
C20240190,신안교 일원 우수저류시설 설치사업 기본 및 실시설계용역,수자원부,진행,주관사,20240190,05010_C20240190,No folder
C20240192,제2경인선 용현학익 1블록(2~7구역) 방음시설 설치공사 실시설계 엔지니어링(2공구),도로부,진행,비주관사,20240192,01010_C20240192,01010_도로\20240192_제2경인선 용현학익 1블록(2~7구역) 방음시설 설치공사 실시설계 엔지니어링 (2공구)_(한국도로공사)
C20240193,제2경인선 용현학익 1블록(2~7구역) 방음시설 설치공사 실시설계 엔지니어링(3공구),도로부,진행,비주관사,20240193,01010_C20240193,01010_도로\20240193_제2경인선 용현학익 1블록(2~7구역) 방음시설 설치공사 실시설계 엔지니어링 (3공구)_(한국도로공사)
C20240194,국가어항 기반시설 재해대응관리 기술개발 기획연구 용역,플랫폼사업실,준공,주관사,20240194,10010_C20240194,No folder
C20240197,칠북-북면간 도로 건설공사 아산육교 설계변경 용역,도로부,진행,주관사,20240197,01010_C20240197,No folder
C20240198,금성하수처리시설 확충사업 타당성 조사 및 기본계획 수립용역,상하수도부,진행,비주관사,20240198,07010_C20240198,07010_상하수도\Y20240198 금성하수처리시설 확충사업 타당성 조사 및 기본계획 수립용역
C20240199,울진OO 국가산업단지 개발사업 조사설계용역,도시설계부,진행,비주관사,20240199,04020_C20240199,No folder
C20240202,새만금 지역간 연결도로 건설공사(2공구) 설계시공일괄입찰 입찰설계 및 직접경비 용역_수성,지반부,진행,주관사,20240202,01040_C20240202,No folder
C20240203,"교동배수지 증설 및 산외,아북배수지 신설공사 기본 및 실시설계용역",상하수도부,진행,비주관사,20240203,07010_C20240203,No folder
C20240204,원동지구 지방상수도 매설공사(2공구) 수정설계 용역,상하수도부,진행,주관사,20240204,07010_C20240204,07010_상하수도\Y20240204 원동지구 지방상수도 매설공사(2공구) 수정설계 용역
C20240205,2024 FF·GG 지구지정 용역,도시계획부,진행,주관사,20240205,04010_C20240205,No folder
C20240207,캄보디아-한국 우정의 교량 실시설계 및 입찰지원 감리,구조부,진행,비주관사,20240207,01030_C20240207,No folder
C20240208,낙민 자연재해위험개선지구 정비사업 소규모 재해영향평가용역,수자원부,진행,주관사,20240208,05010_C20240208,No folder
C20240209,추팔 1~2리간 도로개설공사 도시관리계획시설(변경) 관련 동영상 촬영,플랫폼사업실,준공,주관사,20240209,10010_C20240209,No folder
C20240211,가덕도신공항 건설사업 재해영향평가 용역,수자원부,진행,주관사,20240211,05010_C20240211,05010_수자원\20240211 가덕도신공항 건설사업 재해영향평가 용역
C20240212,삼동배수분구 외 1개소 도시침수예방사업 기본 및 실시설계용역,상하수도부,진행,주관사,20240212,07010_C20240212,07010_상하수도\Y20240212 삼동배수분구 외 1개소 도시침수예방사업 기본 및 실시설계용역
C20240213,"태풍 마이삭, 하이선 재해복구사업 분석 평가 용역",수자원부,진행,주관사,20240213,05010_C20240213,05010_수자원\20240213 태풍 마이삭 하이선 재해복구사업 분석·평가 용역
C20240214,양기~양지 도로확포장공사 기본 및 실시설계용역,도로부,진행,주관사,20240214,01010_C20240214,01010_도로\20240214_양기~양지 도로확포장공사 기본 및 실시설계용역
C20240215,지리산 남원 에코촌 조성사업 도시관리계획 결정 및 기본·실시설계용역,도시계획부,진행,주관사,20240215,04010_C20240215,No folder
C20240216,화성~과천 고속화도로 민간투자사업 최초제안 설계용역,도로부,진행,주관사,20240216,01010_C20240216,No folder
C20240217,계양~강화 고속도로 건설공사 (제7공구) 기본설계 용역,구조부,진행,비주관사,20240217,01030_C20240217,No folder
C20240218,의령군 후속 노후 상수관망 정비사업 기본 및 실시설계 용역,상하수도부,진행,주관사,20240218,07010_C20240218,No folder
C20240219,인천공항 제1여객계류장 및 A유도로 개선사업 설계용역,공항및인프라사업부,진행,주관사,20240219,01020_C20240219,No folder
C20240220,임동면(대곡리) 대곡천 재해복구사업 실시설계용역,수자원부,진행,주관사,20240220,05010_C20240220,No folder
C20240222,군포시 도시교통정비 중기계획 수립 및 지속가능 교통물류발전계획 용역,교통부,진행,주관사,20240222,01050_C20240222,01050_교통\20240222 군포시 도시교통중기계획 수립 및 지속가능교통물류발전계획 수립용역
C20240224,2024년 김해시 침수흔적도 작성 용역,수자원부,진행,주관사,20240224,05010_C20240224,No folder
C20240226,신분당선 구운역(가칭) 신설사업 노반·건축·기계설비·소방·통신 실시설계,철도설계부,진행,비주관사,20240226,03010_C20240226,01030_구조\20240226 식만~사상간(대저대교) 도로건설공사 건설사업관리용역
C20240227,금호강 경산지구 하천환경정비사업  실시설계 용역,수자원부,진행,비주관사,20240227,05010_C20240227,05010_수자원\20240227 금호강 경산지구 하천환경정비사업  실시설계 용역
C20240228,국도2호선 가포1교 등 3개소 정밀안전진단 등 기술용역,안전진단부,진행,주관사,20240228,01060_C20240228,No folder
C20240229,드론데이터 처리 및 드론스퀘어 사용,플랫폼사업실,진행,주관사,20240229,10010_C20240229,No folder
C20240232,고성읍 노후 상수관로 개선사업 기본 및 실시설계 용역,상하수도부,진행,주관사,20240232,07010_C20240232,No folder
C20240234,신현통합배수지 블록분할 변경 실시설계 용역,상하수도부,진행,주관사,20240234,07010_C20240234,No folder
C20240235,서울남현 공공주택지구 조사설계용역,도시계획부,진행,주관사,20240235,04010_C20240235,No folder
C20240238,신현동 287-58번지 일원 재개발사업 정비계획 수립 및 정비구역 지정 용역,도시계획부,진행,주관사,20240238,04010_C20240238,No folder
C20240240,전주천 국가하천 승격구간 제방안전성 평가 및 정보지도 작성,수자원부,진행,주관사,20240240,05010_C20240240,05010_수자원\20240240 전주천 국가하천 승격구간 제방안전성 평가 및 정보지도 작성
C20240244,"둔포원도심연결도로구축사업 기본, 실시설계 및 도시관리계획결정용역",도로부,진행,주관사,20240244,01010_C20240244,"01010_도로\20240244_둔포원도심연결도로구축사업 기본, 실시설계 및 도시관리계획결정용역(아산시)"
C20240245,광양 국가산업단지 노후산단 재생사업 재생시행계획 및 실시설계 용역,도시계획부,진행,주관사,20240245,04010_C20240245,No folder
C20240246,충북선 고속화 제3공구 노반 건설공사(T/K) 기본설계용역 [설계비],철도설계부,진행,비주관사,20240246,03010_C20240246,No folder
C20250001,농로포장 및 배수로정비사업 실시설계용역,안전진단부,준공,주관사,20250001,01060_C20250001,No folder
C20250002,중앙고속도로 확장에 따른 초정교 경간조정 재설계 용역,도로부,진행,주관사,20250002,01010_C20250002,01010_도로\20250002_중앙고속도로 확장에 따른 초정교 경간조정 재설계 용역
C20250004,"영해배수분구(남천) 도시침수 예방사업 기본 및 실시설계, 남정배수구역(양성배수분구) 하수도정비대책 수립용역",상하수도부,진행,주관사,20250004,07010_C20250004,"07010_상하수도\Y20250004 영해배수분구(남천) 도시침수예방사업 기본 및 실시설계, 남점배수구역(양성배수분구) 하수도정비대책 수립용역"
C20250005,군포시 노후 하수관로 정비사업(3단계) 기본 및 실시설계 용역,상하수도부,진행,주관사,20250005,07010_C20250005,07010_상하수도\Y20250005 군포시 노후 하수관로 정비사업(3단계) 기본 및 실시설계
C20250006,경부고속선 천안아산~오송 등 12개소 방음벽 개량공사 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,주관사,20250006,03020_C20250006,No folder
C20250007,서두몰골천 정비사업 실시설계용역,수자원부,진행,주관사,20250007,05010_C20250007,No folder
C20250008,현산천․와탄천 하천기본계획 및 하천재해예방사업 실시설계 용역,수자원부,진행,비주관사,20250008,05010_C20250008,05010_수자원\20250008 현산천.와탄천 하천기본계획 및 하천재해예방사업 실시설계 용역
